Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,,,34.88,35.29,38.54,41.83,41.04,42.67,41.46,42.92,44.58,48.17,48.92,49.33,57.44,58.19,55.42,59.07,60.57,61.35,63.25,65.90,70.29,70.85,70.25,67.90,62.94,67.13,67.08,60.40,55.98,54.92,50.77,50.73,56.02,57.44,51.67,50.48,52.73
Myanmar,,,,,,,,,32.33,40.17,41.63,51.42,57.83,55.96,56.75,56.75,58.56,60.63,61.81,60.46,58.21,58.85,59.67,57.23,56.90,52.42,52.40,58.13,61.33,63.48,63.08,63.25,62.73,61.46,63.52,63.25,63.08,56.08,55.96
Namibia,,,,,,,44.05,53.54,64.50,69.83,72.63,74.79,76.75,79.57,78.69,77.75,77.08,76.86,76.13,76.75,78.15,78.19,77.60,79.60,80.67,81.19,74.63,73.75,72.83,71.88,73.54,73.42,71.15,70.60,70.52,70.46,68.56,68.44,71.35
Netherlands,90.67,90.63,90.33,89.21,87.71,87.50,86.83,86.13,86.13,84.83,85.25,85.75,87.54,88.46,87.79,86.73,87.60,88.40,85.56,84.23,85.88,83.88,82.81,85.40,85.13,81.48,81.69,82.15,79.83,79.67,81.02,80.35,82.60,83.06,83.65,83.21,78.13,80.04,79.69
New Caledonia,,,44.00,44.83,45.96,45.92,44.75,45.50,49.04,55.75,63.08,63.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,84.33,82.67,82.79,83.50,84.96,83.21,80.88,79.25,81.58,83.63,83.83,83.38,83.67,83.93,78.48,78.34,79.19,79.46,79.52,80.92,81.23,81.13,78.75,79.44,77.92,76.10,77.73,79.69,80.46,81.58,82.88,81.44,82.90,83.56,82.60,82.90,80.50,80.02,77.06
Nicaragua,30.58,30.04,27.71,25.38,25.83,30.79,37.88,42.29,45.75,52.13,54.96,60.00,57.79,55.61,53.50,50.43,51.17,56.90,56.77,53.17,56.19,62.33,63.13,64.85,63.46,62.15,60.73,62.73,63.08,63.96,64.25,64.58,64.35,64.17,63.08,59.98,61.23,63.17,64.31
Niger,,50.77,51.46,52.83,53.17,53.75,51.63,48.08,46.92,46.08,48.63,48.46,50.75,52.80,54.58,58.19,62.38,59.69,58.15,57.35,58.98,60.00,59.04,58.29,64.15,61.85,53.29,59.27,52.83,55.06,55.54,52.08,53.10,54.92,54.57,53.15,52.85,57.46,56.81
Nigeria,40.17,44.17,40.58,43.17,47.29,47.33,50.46,56.50,58.88,56.50,53.88,51.71,50.33,53.23,58.71,56.38,56.35,60.65,51.52,55.10,57.00,60.79,65.65,65.60,64.60,58.65,62.58,65.27,64.08,63.75,63.81,60.06,58.38,58.23,62.23,64.35,58.33,59.15,60.15
Norway,90.50,89.71,87.63,85.67,86.17,86.38,86.17,88.29,85.58,84.88,85.71,86.79,89.92,91.75,91.33,87.37,88.63,92.08,91.23,90.94,92.29,92.38,92.00,91.88,91.19,88.40,90.54,89.85,90.23,91.00,91.27,87.54,88.40,88.17,89.79,89.10,82.71,84.31,87.17
Oman,60.08,61.21,61.38,57.92,60.54,60.00,63.21,70.58,74.50,74.58,76.00,75.75,76.58,77.21,75.63,72.69,78.25,80.75,78.04,80.27,79.96,82.63,82.75,84.00,82.88,80.71,81.19,79.25,82.96,82.50,81.15,77.54,71.35,69.38,71.40,71.88,67.38,70.33,75.98
Pakistan,47.42,48.04,48.83,48.63,46.00,44.67,41.75,42.42,48.83,52.38,60.17,59.75,61.04,61.48,56.73,54.59,53.90,55.80,57.42,61.52,63.71,59.02,60.08,58.88,55.38,55.31,57.96,56.94,56.83,58.40,59.58,60.13,62.40,62.65,59.71,56.63,55.40,56.98,53.06
Panama,54.29,55.67,54.42,52.83,48.83,48.25,51.83,54.42,57.83,59.92,62.00,65.79,66.04,70.28,73.02,72.06,73.21,73.25,71.29,71.42,73.23,73.58,73.21,74.19,74.77,72.94,74.25,73.98,72.81,72.33,71.58,73.21,73.33,75.02,74.83,74.54,70.65,70.42,73.46
Papua New Guinea,68.29,67.63,65.17,64.29,64.04,63.92,54.63,54.13,55.58,59.00,61.13,64.75,68.50,67.04,67.06,65.57,64.79,64.46,62.27,60.85,61.10,66.92,69.60,70.81,71.90,69.71,67.19,64.21,63.90,62.15,64.40,66.48,63.90,65.94,67.75,61.33,64.23,66.52,69.00
Paraguay,55.33,52.96,50.33,50.17,50.29,52.38,59.38,66.46,71.25,72.29,72.46,70.25,72.75,72.62,67.46,64.41,65.19,65.78,61.13,60.38,65.29,66.94,64.94,64.71,65.75,64.63,66.40,66.33,64.25,67.56,69.21,68.54,68.13,69.63,69.69,68.10,65.27,67.92,66.77
Peru,40.54,38.08,38.58,37.17,38.13,39.58,41.88,47.96,46.25,48.79,57.67,60.33,64.63,65.48,65.92,66.60,67.71,69.83,69.00,68.54,69.58,69.29,71.25,73.31,72.90,70.23,71.46,72.13,72.52,72.85,71.23,69.21,70.94,71.67,72.33,73.56,69.88,71.27,68.83
Philippines,39.58,44.71,45.38,47.96,46.46,47.75,44.21,44.79,55.04,62.67,67.25,67.79,68.67,73.30,68.60,71.15,68.38,68.79,70.96,70.19,69.38,68.73,69.06,69.60,69.15,67.96,70.29,71.40,71.69,73.31,72.42,72.71,74.29,72.15,70.85,71.67,71.63,71.23,70.06
Poland,,46.29,44.58,45.58,47.58,52.25,56.63,61.21,66.17,72.29,75.13,77.38,78.88,80.28,80.94,77.97,74.08,75.46,75.94,75.60,75.00,74.90,76.92,76.04,76.50,73.27,75.40,73.90,73.67,74.33,75.83,75.94,78.77,77.52,77.15,78.08,74.42,76.40,72.25
Portugal,67.50,69.21,71.46,72.50,78.21,76.46,75.08,75.17,77.63,78.17,79.46,80.42,84.42,84.96,83.92,81.31,80.13,79.54,78.52,78.46,78.10,77.77,76.81,77.79,76.69,73.15,71.21,69.94,68.35,69.21,72.13,73.65,76.73,78.21,78.19,77.48,74.23,75.63,75.96
Qatar,,55.88,54.29,54.88,55.67,56.08,59.75,64.46,72.38,74.21,76.88,72.58,71.38,71.67,69.38,65.24,69.00,71.46,76.46,78.58,78.50,79.50,79.50,79.02,78.92,78.96,81.56,80.31,81.33,82.38,82.02,81.58,78.25,73.38,72.44,76.63,72.60,71.94,78.79
Romania,,54.71,49.21,48.13,47.83,49.92,55.00,52.46,55.33,61.50,62.13,66.13,66.71,63.47,62.17,56.04,60.35,64.63,67.67,70.83,72.04,71.73,70.56,69.00,65.13,64.44,66.13,66.25,66.13,68.63,70.21,70.00,71.73,71.50,71.02,70.17,68.08,71.00,67.00
Russia,,,,,,,,,53.56,55.83,60.63,60.71,63.21,66.80,59.46,49.88,59.60,68.15,69.69,72.96,76.15,77.42,79.13,78.13,76.33,65.98,72.58,73.44,72.38,71.50,67.73,61.85,65.48,69.04,70.75,72.02,67.10,70.33,65.21
Saudi Arabia,60.29,55.46,53.38,56.71,57.04,61.71,61.42,63.04,75.83,76.17,73.38,73.63,74.29,75.21,73.29,68.98,73.25,78.61,73.73,76.56,78.17,81.63,81.83,81.25,80.19,74.83,77.44,80.58,81.06,80.71,79.58,74.96,69.46,70.96,73.63,75.58,71.35,75.81,83.08
Senegal,56.88,55.00,55.46,57.29,60.08,58.50,55.96,56.75,57.92,57.83,56.75,58.46,61.67,63.17,63.92,63.03,63.10,65.55,65.98,64.96,64.75,64.79,64.48,64.83,62.96,60.33,60.02,63.08,62.33,64.15,63.67,61.79,63.08,63.13,64.17,63.29,62.29,61.58,59.50
Serbia,,,,,,,,,,,,,,,,,,,,,,,63.50,65.27,61.52,59.85,58.46,62.17,59.10,61.04,63.31,62.25,65.85,67.48,68.54,69.25,66.13,65.88,67.48
Serbia & Montenegro,53.46,54.83,51.04,48.21,42.46,41.92,44.71,44.67,33.13,35.38,41.92,47.50,52.50,52.30,43.52,40.97,42.98,47.48,48.54,53.60,56.52,55.92,56.21,,,,,,,,,,,,,,,,
Sierra Leone,,47.29,48.21,47.83,46.96,45.58,45.54,40.04,28.29,29.75,32.79,35.04,39.88,44.32,34.73,32.80,36.92,43.84,50.17,51.56,55.23,56.38,56.06,59.67,65.90,63.21,59.08,63.21,63.02,62.92,62.75,60.42,56.02,58.04,54.63,57.63,58.46,58.25,54.85
Singapore,84.63,80.63,77.33,78.17,78.13,79.21,83.25,83.63,83.29,84.00,85.25,85.67,88.92,91.11,89.73,88.04,89.90,90.75,90.58,88.52,88.73,88.04,88.38,88.00,87.08,83.52,84.42,87.58,86.85,86.46,87.08,86.27,86.15,85.67,86.23,86.04,81.60,82.46,85.75
Slovakia,,,,,,,,,,71.38,71.42,75.63,77.83,77.84,76.48,74.39,71.85,73.92,74.10,74.75,75.29,75.35,75.08,76.56,76.88,73.96,71.08,73.71,72.31,73.42,74.77,72.40,74.31,75.06,74.33,74.90,69.71,73.60,68.98
Slovenia,,,,,,,,,,,,,,,,79.04,77.17,77.82,79.25,79.81,79.38,79.81,79.06,77.58,75.71,74.71,71.40,72.96,68.38,66.38,67.46,68.73,72.81,74.21,75.13,76.56,71.08,68.83,72.23
Somalia,,37.58,38.96,39.00,37.58,37.13,33.29,20.71,17.04,13.75,19.00,21.75,25.25,28.73,33.44,36.51,41.25,47.30,43.23,45.00,44.54,28.06,15.71,35.96,39.31,38.88,36.44,41.38,41.79,41.08,37.50,40.90,41.50,49.33,52.38,52.94,51.15,50.10,51.88
South Africa,66.42,57.79,53.13,55.75,60.63,61.46,60.08,59.88,66.17,69.29,72.88,75.21,75.25,74.11,71.06,68.25,69.19,71.06,67.79,68.92,73.06,73.38,73.19,72.92,71.38,68.98,70.04,69.54,69.23,67.96,66.96,67.21,65.98,67.13,69.67,68.42,64.83,68.25,68.15
South Korea,,64.45,63.79,67.50,72.79,75.79,75.25,75.04,79.79,81.58,81.42,81.33,83.54,82.15,69.81,75.78,79.13,79.21,79.77,80.69,81.77,80.67,80.44,80.21,80.92,76.02,79.94,78.92,79.33,80.96,81.40,81.04,81.94,82.29,83.33,82.15,80.25,80.69,78.81
Spain,69.38,70.54,74.13,75.75,76.50,75.54,73.00,71.96,77.17,76.71,76.21,74.96,78.13,81.19,79.06,77.41,77.71,80.35,80.60,80.40,79.21,78.31,78.35,77.58,75.69,71.65,69.27,68.77,66.46,68.08,71.00,72.38,74.25,75.23,75.27,75.90,70.04,73.13,72.54
Sri Lanka,51.96,46.21,45.75,43.25,41.71,37.46,39.83,46.33,50.63,57.04,61.17,66.79,65.08,64.66,62.92,63.04,59.71,59.25,63.17,63.31,61.38,59.46,61.33,60.50,62.90,61.98,64.04,64.10,60.94,61.40,62.46,66.00,65.42,63.94,64.58,64.17,61.38,61.13,53.15
Sudan,36.25,33.21,33.92,33.46,30.46,24.46,22.00,23.92,27.63,26.17,27.63,29.88,31.88,33.06,41.23,43.62,47.65,52.81,54.19,54.67,56.69,56.90,57.19,56.19,54.96,53.81,52.21,50.17,45.65,43.79,46.65,47.60,48.23,48.08,42.79,39.23,38.31,37.35,44.21
Suriname,,,46.88,44.04,42.79,43.33,46.00,48.25,47.54,48.50,54.04,55.38,61.42,68.17,67.10,65.21,62.02,64.54,62.63,64.44,66.88,66.92,67.35,69.50,69.75,69.00,71.38,70.19,72.96,73.50,72.15,70.29,62.21,62.73,65.69,65.83,59.19,55.08,56.83
Sweden,85.79,85.00,83.88,86.04,86.50,86.21,83.75,81.83,83.04,81.46,81.96,81.42,81.54,83.63,83.52,82.61,84.02,85.73,84.58,86.48,87.40,87.33,87.48,87.79,86.56,83.19,83.54,85.23,84.71,85.29,83.77,83.90,85.83,85.33,84.23,84.25,80.98,84.17,81.63
Switzerland,95.42,94.46,93.79,93.42,93.13,93.13,92.50,91.50,90.67,90.29,89.50,88.67,89.21,87.11,87.75,87.02,88.77,90.60,91.67,91.04,90.98,89.56,89.83,89.83,88.56,85.06,86.94,87.65,88.19,89.21,89.54,88.50,88.27,88.94,89.04,88.38,83.46,86.81,86.90
Syria,35.71,41.83,42.88,39.33,39.13,40.04,44.63,54.33,60.58,65.13,66.46,67.38,67.17,67.59,69.19,70.40,69.56,71.56,70.29,70.67,68.65,67.60,67.04,65.75,65.15,65.35,66.75,63.13,52.06,45.96,42.65,35.98,45.00,47.00,48.73,53.33,51.48,47.96,44.69
Taiwan,78.79,80.88,79.00,82.13,84.83,84.46,83.08,81.83,84.75,85.21,85.42,84.46,85.29,85.65,81.94,84.10,83.21,81.82,82.46,83.04,83.08,83.48,82.19,80.96,83.46,79.65,83.17,84.27,82.35,83.08,82.88,82.83,83.27,83.52,84.65,84.40,83.02,86.00,84.69
Tanzania,47.17,45.04,47.00,47.50,50.25,53.08,52.54,52.50,56.78,59.08,59.58,62.58,61.88,63.55,60.38,58.28,59.50,59.11,57.35,57.92,59.96,63.02,62.94,65.42,66.35,65.19,62.92,66.02,65.73,64.77,62.17,61.10,63.65,63.42,64.81,65.88,64.25,64.33,64.85
Thailand,62.83,60.54,59.13,60.42,64.75,67.79,70.67,67.38,70.62,73.46,74.88,75.38,78.54,76.28,64.52,71.15,74.56,74.13,75.25,75.02,75.65,72.98,69.48,68.06,68.54,65.56,68.17,70.13,69.88,68.60,67.13,67.67,68.98,70.77,71.52,71.83,67.71,66.94,64.85
Togo,48.67,52.92,53.29,50.21,51.50,52.96,54.13,51.25,50.21,46.17,48.46,52.92,54.75,58.32,60.19,60.61,59.56,61.00,59.94,58.44,59.31,58.98,59.04,59.31,61.00,58.33,62.33,62.27,61.52,61.04,61.13,61.58,61.81,61.67,61.13,61.88,61.90,62.25,62.98
Trinidad & Tobago,60.38,59.13,59.13,56.50,58.13,58.17,59.33,63.17,65.29,64.75,65.79,67.04,69.29,74.22,77.94,74.52,74.25,74.52,72.08,75.52,78.04,80.79,82.17,81.19,81.19,79.92,78.44,78.35,78.23,76.90,77.15,76.00,72.25,69.33,72.06,74.19,70.27,72.88,77.15
Tunisia,49.29,48.92,48.00,47.38,53.79,57.71,59.29,56.75,66.50,69.04,68.67,71.08,72.08,73.28,73.31,72.47,73.00,73.52,72.00,72.69,73.71,73.52,73.69,73.27,71.92,70.98,72.35,65.67,64.60,63.67,63.21,64.25,65.19,64.19,62.81,62.00,62.02,60.79,61.13
Turkey,56.21,54.92,55.17,53.58,50.29,46.54,45.50,47.96,66.42,65.92,63.46,62.21,59.21,55.32,50.58,54.42,56.40,52.65,57.58,59.56,64.27,67.90,66.38,65.27,63.33,60.90,63.33,62.60,61.90,63.44,60.56,61.38,62.85,61.42,60.02,60.13,57.79,59.60,54.40
UAE,57.83,53.75,52.21,53.79,54.67,55.50,58.04,62.38,73.46,73.63,74.58,74.17,75.04,77.16,78.58,76.23,79.08,83.63,81.88,83.77,83.81,84.33,85.38,84.67,83.21,78.85,79.83,82.38,82.56,82.75,82.98,79.08,77.94,78.58,78.50,80.00,74.23,78.17,81.33
Uganda,36.46,32.67,30.63,40.96,44.04,42.42,34.75,33.33,33.88,44.00,53.46,57.17,56.58,59.57,63.19,62.28,63.50,65.25,62.52,62.23,61.79,62.52,62.40,62.25,63.13,62.77,63.23,62.10,60.33,56.21,58.33,58.92,60.04,60.71,62.63,62.35,61.73,60.50,59.46
Ukraine,,,,,,,,,,,,,,,65.33,58.60,60.10,65.38,67.00,68.35,70.92,72.77,71.50,70.29,68.40,59.04,64.17,64.79,65.67,65.92,57.35,53.38,59.19,62.15,63.19,65.81,63.17,66.25,57.54
United Kingdom,84.96,82.75,80.67,84.67,86.46,83.54,81.92,81.29,82.08,79.04,79.08,79.58,81.00,83.82,82.33,81.46,84.38,83.71,83.08,84.15,83.04,80.85,79.98,80.63,78.52,73.52,75.60,76.27,74.42,74.21,77.44,80.92,78.40,77.73,77.67,77.90,73.79,77.42,76.35
United States,89.58,86.63,86.25,84.75,83.21,84.67,84.50,82.96,82.13,82.75,84.42,83.17,83.79,83.86,81.58,83.02,82.67,81.53,77.90,76.00,77.52,76.00,74.77,73.79,75.96,74.08,77.15,76.08,76.25,75.81,76.29,77.60,79.15,77.50,77.69,77.44,71.79,72.63,71.75
Uruguay,57.08,56.79,56.25,59.71,64.83,64.63,64.75,68.33,68.83,70.50,70.33,68.83,69.25,71.22,72.56,71.53,73.15,74.81,67.81,63.42,68.44,70.77,68.94,69.73,70.58,70.35,74.52,76.58,75.40,74.44,72.63,71.73,70.46,72.29,74.58,72.71,70.33,72.88,74.92
USSR,,71.79,67.54,64.50,70.08,70.13,61.33,55.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.44,73.35
Venezuela,59.54,64.00,60.21,56.46,60.92,60.96,65.33,74.79,68.29,65.79,67.04,65.92,64.79,67.50,67.71,62.65,65.98,69.90,57.42,57.88,61.54,67.52,69.35,67.48,66.63,60.29,54.29,60.27,61.98,55.46,54.54,51.50,43.58,46.44,45.88,42.10,41.92,42.23,53.27
Vietnam,,,44.67,42.17,40.83,41.04,42.50,44.63,47.54,53.67,56.58,59.13,66.58,68.76,62.17,61.63,68.33,69.30,69.44,70.19,69.56,70.06,72.40,71.98,69.63,68.21,68.31,66.52,66.38,67.52,68.88,70.98,71.23,68.56,69.13,70.31,69.58,70.92,71.13
West Germany,87.54,85.33,89.08,89.08,89.83,90.88,89.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,,44.83,54.29,59.54,60.75,63.08,66.25,65.32,66.48,61.97,62.23,65.57,66.23,66.71,66.92,68.56,69.15,64.94,64.35,65.42,63.23,58.77,58.17,60.00,61.46,54.06,50.44,51.19,49.04,50.33,51.13,50.04,49.75
Zambia,42.17,45.29,46.96,41.92,38.71,40.33,43.79,44.46,52.63,54.54,55.54,57.46,60.46,60.38,61.90,59.99,58.92,57.30,50.08,51.88,59.92,61.00,61.42,62.96,65.63,65.79,67.13,70.58,70.42,71.33,67.04,67.08,65.29,65.21,65.75,62.27,55.83,59.60,63.50
Zimbabwe,44.50,48.75,47.92,47.79,50.83,51.96,50.08,50.38,55.00,59.50,62.83,64.46,61.00,61.11,56.15,53.08,49.35,40.44,37.77,35.00,35.65,41.92,43.46,43.25,39.50,38.40,47.81,45.77,48.71,50.96,51.56,54.85,55.38,56.42,60.00,55.35,51.38,56.92,61.10
