Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
New Zealand,0.17,0.00,0.38,2.96,2.04,1.50,0.96,1.21,0.92,1.83,2.29,1.88,2.00,2.29,2.00,2.08,2.00,2.00,2.00,1.54,1.79,1.58,1.46,1.50,1.83,2.50,2.25,3.13,3.21,3.25,3.00,2.50,2.25,3.00,2.75,3.00,2.58,2.33,2.04
Nicaragua,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.13,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,1.00,1.00,0.42,0.00,1.75,3.00
Niger,,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.17,0.79,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.17,2.67,3.00,2.63,2.50,2.50,2.50,2.21,2.42,0.63,0.00,0.00,0.00
Nigeria,1.13,1.17,0.92,1.25,1.25,1.08,2.75,3.92,3.58,1.79,1.50,1.21,2.04,2.33,3.92,1.67,0.75,1.50,1.50,3.08,3.17,4.71,4.08,4.00,3.50,4.63,5.00,4.67,3.83,3.58,3.67,2.75,3.33,3.00,4.00,4.13,3.46,2.88,3.00
Norway,3.46,3.88,3.67,3.54,3.50,3.50,3.21,3.46,3.42,3.67,4.00,3.63,3.54,4.17,3.88,3.13,3.00,3.00,3.00,3.50,3.50,3.92,3.83,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.96,3.75,3.67,3.50,3.54,4.00
Oman,3.25,2.13,2.33,2.75,3.46,3.42,3.50,3.38,0.67,0.00,0.75,1.75,1.75,1.67,1.50,1.67,2.00,2.33,2.50,3.13,3.25,3.29,2.50,2.17,1.92,3.58,3.50,3.50,3.50,3.50,3.33,3.00,3.33,3.50,3.50,3.17,3.38,3.50,3.50
Pakistan,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.29,0.00,0.33,0.00,0.00,0.00,2.50,3.67,3.50,2.63,2.13,2.04,1.75,1.67,2.33,1.42,0.63,0.08,0.25,1.46,2.08,1.63,0.17,0.00,0.33,0.33
Panama,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.00,1.54,1.33,1.00,1.00,1.00,1.00,1.00,1.00,0.96,0.92,1.00,1.00,1.00,1.00,1.25,1.50,1.38,1.00,0.63,0.92,1.00,1.00,1.00,1.00,1.00,1.13,2.50
Papua New Guinea,2.50,2.42,3.25,3.21,2.58,2.25,1.96,1.29,1.00,0.46,0.21,0.00,0.88,1.71,2.00,1.67,1.92,1.50,1.50,0.54,0.33,1.42,1.50,1.00,1.50,3.63,3.50,3.50,3.50,3.50,3.92,3.96,3.50,3.50,3.50,3.96,4.00,3.67,3.50
Paraguay,4.17,3.50,2.83,2.79,3.54,3.08,3.46,3.79,3.13,2.75,2.92,0.50,2.21,1.92,2.08,1.25,2.00,1.83,2.00,1.54,1.96,2.54,2.08,1.58,1.50,2.58,3.17,3.13,3.00,2.58,2.96,3.46,3.21,3.50,3.50,3.50,3.50,3.75,3.50
Peru,1.58,1.00,0.17,0.54,0.00,0.00,0.00,0.00,0.00,0.33,3.71,4.00,3.79,4.50,4.92,4.29,4.50,4.33,4.50,4.50,4.38,4.50,4.04,4.17,5.00,4.88,4.58,4.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Philippines,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.00,1.08,1.29,0.96,1.38,1.50,1.83,2.00,1.00,1.13,1.50,2.00,1.58,1.50,2.75,3.50,4.17,4.33,4.50,5.00,4.92,4.50,4.50,4.21,4.00,4.00,5.00,4.50
Poland,,,,,,,,,,,,,2.00,3.08,3.00,3.04,3.50,3.33,3.50,3.50,3.33,2.50,2.50,2.00,1.71,2.50,2.00,2.58,3.21,3.25,3.46,2.92,2.79,3.00,3.00,2.67,3.04,3.50,3.08
Portugal,3.75,4.00,4.17,4.17,4.08,3.58,3.92,3.83,4.33,3.79,3.92,3.79,3.50,3.58,3.46,1.54,2.00,2.00,2.00,2.38,2.08,1.17,1.00,1.00,1.00,1.00,1.00,1.04,1.79,2.00,2.04,1.96,2.00,2.00,2.00,2.00,1.50,1.83,1.67
Qatar,,3.50,2.17,2.04,3.00,4.00,3.54,3.50,3.50,3.50,3.50,3.33,2.67,1.33,1.00,1.50,0.00,0.00,0.50,1.50,1.50,2.50,2.50,1.13,1.00,0.96,1.75,3.08,3.00,3.88,3.54,4.08,4.50,4.13,3.63,2.58,4.25,4.50,4.54
Romania,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.21,0.63,0.75,1.50,1.83,2.00,2.75,2.79,3.08,2.46,1.71,1.29,2.67,3.25,3.08,2.92,2.50,2.50,2.75,3.50,3.50,3.13,3.00,3.00,3.46,2.83
Russia,,,,,,,,,,,,,2.00,0.00,0.00,0.00,0.08,1.83,2.00,3.38,4.00,4.08,4.21,3.63,3.29,4.58,5.00,5.00,5.00,5.00,5.00,4.58,4.88,5.00,5.00,5.00,5.00,5.00,4.50
Saudi Arabia,3.75,3.67,3.67,4.42,4.50,4.29,3.75,3.33,3.29,2.04,1.71,2.83,2.67,1.75,1.67,2.00,2.00,3.50,3.50,3.50,3.50,3.50,3.25,2.29,1.79,2.33,3.17,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Senegal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.50,0.83,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.04,2.00,2.00,2.00,2.00,2.00,1.79,0.50,0.00,0.00,0.00,0.08,0.58
Serbia,,,,,,,,,,,,,,,,,,,,,,,2.92,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Serbia & Montenegro,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,
Sierra Leone,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,3.50,3.50,2.88,1.00,1.00,1.00,0.92,0.00,0.00,0.00,0.00,0.83
Singapore,2.04,2.46,3.04,3.00,2.71,2.46,2.58,2.75,3.38,3.42,3.50,3.50,3.46,3.38,3.50,3.50,3.50,3.50,3.50,3.50,3.63,3.50,3.50,3.00,3.08,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.79,4.00,4.00,4.00,4.00,4.25,4.17
Slovakia,,,,,,,,,,,,,1.75,1.50,1.63,1.42,1.00,1.33,1.50,3.00,3.13,2.75,2.25,1.67,1.29,2.00,2.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Slovenia,,,,,,,,,,,,,,,,2.50,2.00,2.00,2.00,2.00,2.88,3.50,3.50,3.50,4.00,3.75,3.04,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
Somalia,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South Africa,0.42,0.00,0.00,0.83,1.08,0.50,0.79,1.00,1.46,1.50,0.92,0.04,0.29,0.25,0.96,0.67,1.00,1.33,1.50,1.50,1.13,1.63,1.50,1.25,1.13,2.50,2.00,2.46,2.92,3.17,3.50,3.13,3.00,3.00,3.46,3.04,3.42,3.50,3.50
South Korea,0.04,0.00,0.00,0.00,1.04,1.83,1.58,1.21,1.38,1.50,1.50,1.50,1.50,1.50,1.25,2.29,2.00,2.00,2.00,3.25,3.79,3.58,3.50,3.42,3.00,3.67,3.50,3.50,3.50,3.50,3.50,3.21,3.29,3.50,3.79,3.71,3.50,3.92,3.58
Spain,3.13,3.50,3.38,3.46,3.50,3.50,3.50,3.58,3.54,3.42,3.42,2.79,2.25,3.50,3.50,2.46,1.50,1.83,2.00,1.83,1.17,0.71,0.50,0.50,0.50,0.50,0.50,0.00,0.00,0.83,0.79,1.00,1.42,1.50,1.50,1.04,1.46,1.50,1.50
Sri Lanka,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.88,1.00,0.92,0.88,1.50,1.50,1.50,1.33,1.50,1.63,1.50,1.08,1.00,1.00,1.00,1.00,2.00,2.50,1.04,0.00,0.00,0.54,1.00,1.21,2.13,1.83,1.00,0.25,0.00
Sudan,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Suriname,,,1.00,1.17,1.29,0.75,0.33,0.00,0.00,0.00,0.00,0.00,2.33,3.08,1.00,0.88,0.00,0.00,0.00,1.17,2.46,0.67,0.58,1.00,1.00,1.38,2.63,3.00,3.08,3.42,3.21,2.00,1.13,0.33,0.00,0.75,1.00,1.00,1.25
Sweden,1.58,1.58,1.79,2.00,1.67,1.58,1.83,2.67,3.08,3.00,3.21,2.83,2.25,1.79,1.50,1.33,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,2.67,2.88,2.00,1.79,2.00,2.00,2.42,2.71,2.50,2.50,2.50,2.33,2.50,2.50
Switzerland,5.00,5.00,4.54,4.63,4.54,4.13,4.00,4.00,4.00,4.25,4.50,4.00,3.92,3.50,3.42,2.83,2.50,2.83,3.00,3.46,3.96,3.13,2.50,2.04,2.08,2.58,3.33,3.63,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Syria,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.50,1.00,0.00,0.00,0.83,1.00,0.00,0.00,0.00,0.00,0.00,0.75,3.83,4.00,4.00,4.00,4.00,3.71,2.33,1.04,1.00,1.00,1.00,0.54,0.50,0.00
Taiwan,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.33,2.00,2.17,3.67,3.50,3.83,4.00,4.92,5.00,5.00,5.00,4.67,4.50,4.96,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Tanzania,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.50,0.50,0.50,1.67,4.00,4.00,3.54,2.50,2.38,2.13,3.00,3.00,2.88,2.46,2.00,2.00,2.25,3.33,3.50,3.50,3.50,3.50
Thailand,0.92,0.96,1.08,1.50,1.79,2.33,2.83,3.00,3.38,3.29,3.50,3.50,3.50,2.75,2.33,2.75,3.00,2.83,3.00,3.00,3.25,3.00,2.63,2.50,2.33,3.08,3.92,4.00,4.25,3.71,3.92,3.50,3.54,4.00,4.00,4.00,4.04,4.46,4.00
Togo,1.79,2.42,3.67,3.08,2.58,1.54,2.17,2.67,2.00,1.54,0.58,0.00,0.50,0.88,0.63,0.88,1.00,1.00,1.00,1.00,1.50,2.29,1.58,1.50,1.58,2.04,2.50,2.50,2.25,1.58,1.50,1.17,1.00,1.00,0.67,0.00,0.00,0.00,0.00
Trinidad & Tobago,4.08,3.54,3.17,2.04,0.92,0.54,0.13,1.08,0.00,0.00,0.00,0.00,0.92,1.00,1.96,2.13,1.50,1.50,1.50,3.33,3.50,3.63,3.17,2.67,2.79,4.17,4.25,4.08,4.38,4.50,4.42,4.29,4.50,4.25,4.21,4.13,4.00,4.67,5.00
Tunisia,1.25,0.75,0.58,0.00,0.04,0.58,0.71,0.42,0.21,0.17,0.17,1.00,1.00,1.42,1.00,1.50,1.00,1.83,2.00,1.58,1.96,2.08,2.00,2.00,2.21,2.71,2.83,3.17,2.54,2.13,2.13,2.00,1.71,1.21,1.04,0.92,1.50,1.50,1.50
Turkey,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.13,0.25,0.75,0.83,0.83,1.54,2.00,1.42,1.00,0.25,0.08,0.25,1.00,0.75,0.50,1.88,1.71,2.25,2.25,2.00,2.50,2.58,3.46,3.50,3.29,2.63,2.58,1.92,1.58
UAE,2.04,2.00,3.04,3.38,3.50,3.25,3.00,2.58,3.21,2.33,2.25,2.21,2.42,2.08,2.50,2.92,2.00,2.50,2.50,2.71,2.46,2.00,1.92,1.50,1.29,1.17,1.50,1.50,1.75,2.00,1.54,1.50,1.96,2.00,1.75,2.50,3.00,3.00,3.25
Uganda,,,,,,,,,,,,,0.06,0.50,1.50,2.08,2.50,1.50,1.50,1.50,2.33,3.50,3.50,3.50,2.83,2.50,2.58,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Ukraine,,,,,,,,,,,,,,,0.00,0.00,0.00,1.33,1.50,1.13,1.92,1.67,1.50,1.33,1.25,2.50,1.75,1.63,2.38,1.50,1.08,0.67,0.83,1.42,1.29,1.54,2.13,2.13,1.92
United Kingdom,0.92,0.67,1.00,1.04,1.42,1.17,1.75,0.83,0.79,0.50,0.38,0.04,0.00,0.46,0.92,0.00,0.00,0.00,0.00,0.92,0.92,0.50,0.50,0.50,0.50,0.71,0.71,0.50,0.79,1.00,0.96,0.83,1.00,1.29,1.50,1.50,1.50,1.79,2.00
United States,2.63,2.71,2.13,2.54,2.17,2.00,2.04,2.00,2.00,1.83,1.71,1.50,1.33,0.79,0.92,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.04,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Uruguay,4.29,3.67,0.88,3.71,3.79,3.79,3.83,3.13,3.13,3.33,3.29,3.13,3.46,3.17,3.46,3.50,3.50,3.50,3.50,0.58,0.00,0.00,0.00,0.00,0.25,2.42,2.88,4.00,4.00,4.00,4.33,4.50,4.75,4.92,4.83,5.00,5.00,5.00,5.00
USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,5.00
Venezuela,4.88,4.92,5.00,4.71,4.46,3.29,4.21,3.75,3.46,2.54,2.71,3.00,2.42,2.50,3.54,4.00,4.00,3.50,3.50,3.50,5.00,4.75,4.50,4.29,3.88,3.67,3.79,3.08,2.50,2.42,2.00,1.83,1.50,1.50,1.50,1.29,0.25,0.00,0.50
Vietnam,,,,,,,,,,,,,1.38,1.00,1.00,1.00,1.00,1.33,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.83,2.00,2.00,1.42,1.04,1.83,1.67,1.50,1.50,1.71,2.00,2.17,2.67,2.58
West Germany,3.04,2.96,2.50,2.75,2.79,2.08,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,1.00,1.00,1.00,1.00,1.00,1.00,1.33,0.92,2.00,1.17,1.00,1.00,1.00,1.00,1.00,4.50,4.50,4.04,4.21,4.38,4.00,3.71,3.50,3.33,3.00,2.67,1.83,1.13,0.00,0.00,0.00,0.00,0.00
Zambia,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,1.00,1.00,2.50,2.50,1.50,1.50,1.50,1.50,0.00,1.00,1.08,1.00,0.58,0.50,1.38
Zimbabwe,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.58,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
