Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kenya,2.17,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,3.50,4.00,4.00,4.00,2.17,2.00,2.00,2.00,1.58,1.96,2.00,2.33,2.50,2.21,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.33,3.00,3.00,3.00,3.21,3.50
"Korea, DPR",,3.00,3.00,2.42,2.00,2.00,2.00,2.00,2.00,2.75,3.08,4.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.92,4.50,4.50,4.08,4.00,4.00,4.00,4.00,4.00
Kuwait,2.67,3.00,3.00,3.00,3.00,3.00,1.75,1.83,3.42,4.00,4.67,5.50,6.00,5.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Latvia,,,,,,,,,,,,,,,,4.25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Lebanon,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,2.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.50,3.00,3.00
Liberia,2.00,2.00,2.00,2.00,2.00,2.00,1.58,1.00,1.00,0.75,1.00,1.00,1.00,1.75,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.08,2.50,2.50,2.50,2.50,2.50,2.50,2.33,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Libya,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,5.00,5.00,5.00,4.75,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Lithuania,,,,,,,,,,,,,,,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Luxembourg,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00
Madagascar,,4.00,4.00,4.00,4.00,4.00,3.42,2.67,2.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.54,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Malawi,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.25,3.00,3.92,4.00,4.00,4.00,4.00,4.00,3.96,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.58,2.50,2.50,2.50,2.50,2.50,2.50,2.50,3.33,3.50,3.50
Malaysia,4.67,5.00,5.00,5.00,4.00,3.00,3.00,3.00,3.00,3.83,5.00,5.00,5.00,5.00,4.92,3.33,3.00,3.00,3.00,3.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Mali,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Malta,,,2.00,2.00,2.00,2.00,2.00,2.83,5.00,5.00,5.83,6.00,6.00,6.00,6.00,6.00,5.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.54,4.50,4.71,5.00,5.00
Mexico,4.00,3.08,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.42,2.00,2.00,2.00,2.00,2.00,2.92,3.00,3.00,3.00,2.96,2.04,2.00,2.00,1.58,1.88,1.83,1.50,1.50,1.50,1.50,1.50,1.79,1.50,1.50
Moldova,,,,,,,,,,,,,,,,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.54,4.50,4.50,4.50,4.17,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Mongolia,,,1.00,1.00,1.00,1.00,2.50,3.00,3.00,3.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.63,3.50,3.50,3.50
Morocco,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.58,5.00,5.92,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.17,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.58,4.50,4.50,4.50,4.04,4.00,4.00,4.00,4.00,4.00,4.00
