Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Malta,,,11.72,12.33,12.50,12.50,12.00,12.00,11.54,12.00,12.50,12.38,12.00,11.58,11.50,11.58,12.00,11.67,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.63,12.00,12.00,12.21,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50
Mexico,12.17,12.54,11.67,12.08,12.33,11.00,11.08,10.38,9.08,7.92,7.96,10.08,12.00,12.33,11.33,11.04,11.08,11.08,11.13,11.42,11.50,11.92,12.00,12.00,12.00,12.04,12.08,11.58,11.92,12.00,11.96,11.50,11.50,11.50,11.75,12.00,12.04,12.50,12.00
Moldova,,,,,,,,,,,,,,,,9.00,9.00,9.00,9.88,11.00,11.25,11.50,11.50,11.04,11.00,10.83,9.83,11.00,11.00,11.00,11.00,11.00,11.50,11.13,11.00,11.00,11.38,11.25,10.13
Mongolia,,,,,,,,,,,,,12.50,12.50,11.13,10.96,10.50,10.25,9.50,9.50,10.13,11.00,11.00,11.00,11.38,11.54,11.13,10.21,10.00,11.25,8.17,7.96,10.29,10.88,10.54,10.50,8.50,9.25,11.83
Morocco,9.63,10.33,10.17,12.13,12.42,12.50,11.88,11.00,11.71,11.50,12.00,11.50,11.38,11.00,11.67,12.00,12.29,11.88,12.00,12.42,12.71,12.08,12.21,11.58,11.58,11.92,10.96,9.83,10.54,10.17,10.04,10.88,11.42,11.38,11.42,11.50,10.71,11.25,11.13
Mozambique,,,,,,,,,,,,,0.44,2.00,8.00,8.46,8.00,8.50,8.50,8.50,8.71,9.33,12.00,11.08,10.83,10.21,7.17,9.17,9.50,4.00,0.29,0.38,0.88,0.50,4.88,6.50,1.38,0.00,2.33
Myanmar,4.38,5.46,5.25,6.50,4.50,0.67,4.17,6.17,3.71,2.75,0.46,8.67,8.25,8.50,8.13,10.04,7.50,9.21,10.50,11.46,11.54,11.71,11.50,13.00,13.08,12.04,11.42,13.38,11.29,10.17,9.96,10.00,8.75,8.92,10.83,10.33,10.71,10.88,11.63
Namibia,,,,,,,11.50,11.50,12.50,12.50,13.21,13.38,13.25,12.50,12.50,12.88,13.00,13.00,13.33,13.50,13.29,13.00,13.00,13.92,14.17,14.29,11.79,11.54,12.00,11.79,11.50,10.63,9.75,9.50,10.50,11.50,11.88,12.00,11.92
Netherlands,12.50,12.79,13.00,12.79,12.50,12.50,12.50,13.00,13.00,12.67,12.58,13.00,12.92,12.75,13.00,13.00,13.00,12.88,12.50,12.50,12.75,12.50,12.63,13.00,13.00,12.75,12.75,12.71,13.08,13.50,13.42,13.00,13.00,13.00,13.00,13.00,12.67,12.83,13.00
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,11.25,11.33,11.21,10.83,11.17,11.79,11.25,10.50,12.08,12.25,11.75,11.50,10.83,11.08,10.42,10.46,9.96,10.46,10.17,11.13,11.00,10.58,9.54,9.29,9.67,10.17,10.63,11.63,11.00,10.25,11.00,10.75,11.25,11.00,11.00,11.00,11.08,11.67,10.17
Nicaragua,4.33,2.38,0.79,0.08,0.00,0.00,0.00,0.00,0.38,1.25,1.13,5.54,3.17,3.17,3.83,5.38,7.50,7.92,8.38,8.50,7.83,8.79,9.29,9.00,9.25,11.75,10.42,9.71,9.50,10.29,10.00,10.25,10.50,10.25,10.58,11.33,12.54,12.75,12.13
Niger,,6.14,7.13,11.04,11.17,9.67,9.08,9.42,11.50,11.33,10.67,11.33,8.79,9.50,6.00,8.25,9.00,8.67,7.17,6.50,7.50,8.50,9.00,6.71,11.54,9.88,3.46,6.50,1.00,2.50,5.08,3.50,3.17,3.42,4.25,3.00,4.75,8.08,7.92
Nigeria,8.83,13.67,12.21,11.00,11.58,10.08,11.46,14.38,12.50,13.75,13.17,12.71,10.29,11.50,12.92,9.13,11.79,15.00,10.83,11.79,11.83,13.21,14.50,14.29,13.71,11.17,12.17,14.08,13.25,12.92,13.71,11.83,11.17,12.08,13.50,13.21,11.25,11.25,11.13
Norway,12.71,12.96,11.96,10.58,10.54,12.08,12.71,13.46,13.25,13.13,12.75,13.13,13.83,15.00,14.38,12.50,14.17,14.79,13.88,14.50,15.00,15.00,15.00,15.00,15.00,14.58,14.50,14.08,14.58,15.00,15.00,14.00,14.00,13.08,13.42,13.92,12.83,12.96,14.88
Oman,11.67,11.63,12.00,8.50,11.50,12.25,12.67,14.33,12.96,12.33,9.92,10.50,11.58,11.92,11.17,10.00,11.50,13.33,12.25,13.25,12.75,13.50,13.50,14.33,13.75,13.58,13.13,13.00,14.21,13.75,13.17,12.21,9.25,8.88,10.46,11.67,10.50,11.00,12.83
Pakistan,11.50,11.00,10.29,10.71,11.13,11.00,10.83,10.63,10.67,9.50,10.42,9.71,8.50,8.29,9.13,11.83,10.54,11.21,11.63,13.50,13.63,11.79,10.75,10.50,9.33,10.25,11.33,11.00,11.33,11.38,11.46,11.42,11.79,11.04,9.50,10.00,11.17,11.50,10.25
Panama,12.00,12.25,12.50,12.42,12.33,12.58,12.00,12.50,12.50,12.42,12.08,12.00,11.17,12.08,12.00,11.42,11.75,11.50,11.50,11.88,12.00,11.96,11.75,11.71,12.00,10.50,11.00,11.29,11.88,12.04,10.79,10.83,10.63,11.33,11.50,11.13,10.83,11.08,11.21
Papua New Guinea,8.00,9.42,9.50,10.42,10.38,10.00,7.92,8.08,10.04,11.83,12.42,13.13,14.00,13.00,13.00,12.33,12.17,12.33,12.08,12.38,12.21,12.50,12.83,13.00,12.67,12.58,11.67,10.00,9.46,8.08,10.92,12.88,12.79,12.88,14.92,8.67,15.00,15.00,15.00
Paraguay,8.42,6.75,8.13,9.63,9.21,9.46,11.17,10.71,10.08,10.50,10.33,6.79,10.83,10.50,9.50,11.25,11.50,11.38,11.88,12.17,13.13,12.54,12.08,11.58,12.08,12.13,12.00,11.63,11.50,11.92,12.00,12.38,12.08,12.17,12.33,12.00,11.67,12.33,12.00
Peru,10.29,11.00,11.42,10.21,9.50,9.33,9.92,9.75,9.42,7.21,7.75,7.67,7.42,7.83,7.50,9.33,10.04,10.46,10.50,11.42,11.46,11.71,12.46,12.75,12.29,11.50,11.92,11.67,11.50,10.96,10.29,10.29,10.50,11.29,11.50,11.50,11.67,12.42,11.17
Philippines,10.42,11.00,11.25,12.54,11.92,11.75,11.00,10.25,11.42,11.17,10.96,10.17,10.79,11.50,11.00,12.38,13.04,13.08,12.75,13.04,12.54,12.71,12.88,13.00,13.00,12.50,12.75,12.79,12.75,13.67,13.00,13.50,13.25,12.50,12.21,11.75,12.25,11.75,11.50
Poland,,11.46,11.00,11.42,11.25,11.63,11.13,9.33,11.92,11.25,10.50,11.46,11.00,12.50,12.38,10.50,9.63,10.00,10.75,11.00,11.50,12.00,12.00,11.50,11.33,11.33,11.50,11.50,12.13,11.50,11.75,12.08,12.38,12.00,12.00,12.00,12.54,12.25,11.75
Portugal,10.88,11.54,12.42,12.96,12.46,11.75,11.63,11.83,11.75,12.00,12.50,12.50,12.38,12.00,12.00,11.29,10.42,9.63,10.21,10.88,11.00,11.08,10.50,10.50,10.50,9.63,8.75,10.88,11.08,12.08,12.50,12.50,12.46,12.25,12.25,12.00,12.33,12.00,11.67
Qatar,,12.50,12.00,11.38,12.08,10.46,10.58,14.67,12.50,12.33,11.13,7.79,7.58,7.92,9.00,6.00,8.50,8.50,12.67,14.50,14.50,14.50,14.50,13.58,13.50,13.58,14.29,14.42,15.00,15.00,14.96,14.08,12.00,11.79,12.38,13.42,12.13,12.08,13.17
Romania,,13.83,13.88,14.00,14.67,15.00,12.54,8.33,8.88,10.21,9.96,11.67,11.50,10.75,9.54,9.46,11.25,10.75,10.67,11.13,11.00,10.71,10.00,9.25,8.50,10.17,10.88,11.00,11.21,11.00,11.67,11.75,11.50,11.50,11.50,11.13,11.21,11.04,10.63
Russia,,,,,,,,,10.39,10.17,12.17,13.08,12.67,12.75,12.63,13.04,14.00,14.71,13.71,14.21,13.96,14.29,14.83,15.00,15.00,13.38,13.50,13.88,13.63,13.25,13.00,13.13,13.33,13.46,13.42,14.00,12.92,13.08,14.79
Saudi Arabia,10.71,8.58,7.96,10.79,10.08,9.58,10.25,10.79,11.58,10.75,8.33,9.38,10.63,11.67,11.83,10.79,12.38,13.63,11.38,13.38,13.50,15.00,15.00,15.00,15.00,11.79,12.83,14.50,15.00,15.00,14.67,12.71,10.25,12.25,13.42,13.83,11.46,12.21,14.50
Senegal,7.00,4.50,5.50,5.96,9.29,10.50,10.67,10.92,11.00,10.88,11.29,11.29,12.71,13.50,13.08,11.00,11.00,11.17,11.00,11.00,11.00,11.00,11.00,11.00,8.75,6.67,7.00,10.33,10.00,10.00,10.00,10.04,10.21,10.83,10.79,10.08,10.38,10.42,8.67
Serbia,,,,,,,,,,,,,,,,,,,,,,,6.50,6.50,6.50,6.13,5.42,9.38,8.50,9.96,11.00,11.00,11.29,11.50,11.50,11.50,11.00,11.04,11.13
Serbia & Montenegro,12.50,12.50,12.50,12.50,12.50,12.88,12.54,11.83,9.75,10.00,9.50,8.96,7.50,3.33,2.50,5.71,6.00,6.50,6.50,6.50,6.50,6.50,6.50,,,,,,,,,,,,,,,,
Sierra Leone,,7.73,10.63,11.38,12.00,8.71,6.88,6.79,0.00,4.63,7.33,8.50,7.88,7.00,0.54,0.00,0.00,2.17,2.00,2.00,4.50,9.50,9.50,9.96,11.38,9.50,5.83,9.50,9.50,9.38,8.92,8.67,9.33,6.96,1.00,4.67,8.75,7.67,6.50
Singapore,12.00,12.00,12.00,12.17,12.17,12.46,12.50,12.50,12.17,12.50,12.50,12.58,13.08,13.25,13.00,13.21,13.29,13.00,13.00,13.00,13.38,13.00,13.29,13.00,13.00,12.83,12.50,12.92,13.00,13.00,13.00,13.04,13.38,13.25,13.38,13.13,13.00,13.00,13.00
Slovakia,,,,,,,,,,12.00,11.58,11.83,12.54,12.00,11.50,10.08,10.50,11.38,11.25,11.38,12.00,11.75,11.50,11.67,11.92,11.50,11.50,11.96,12.00,12.00,12.50,12.21,12.00,12.00,12.00,12.00,12.00,12.25,12.00
Slovenia,,,,,,,,,,,,,,,,12.04,10.88,10.75,11.25,11.50,11.50,11.50,11.50,11.50,11.00,11.25,12.00,12.00,12.08,12.67,13.00,13.00,13.00,13.00,12.83,12.50,12.50,12.50,12.46
Somalia,,4.17,5.83,5.08,5.33,3.96,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,2.50,12.00,12.00,12.00,12.00,5.00,0.00,9.17,11.00,10.83,10.50,11.67,12.00,12.00,12.00,11.63,9.21,11.29,11.38,11.00,11.38,11.42,10.50
South Africa,12.13,11.50,13.17,13.33,12.58,12.79,12.58,12.79,12.67,12.58,12.63,12.00,11.54,11.54,11.83,11.88,11.54,12.00,12.08,12.00,11.58,11.21,10.71,10.71,10.42,10.08,12.46,10.54,10.79,10.33,10.00,10.50,10.75,11.00,11.00,11.33,12.13,11.92,12.25
South Korea,11.92,12.00,12.13,13.54,13.71,13.33,12.75,11.88,11.50,13.00,12.46,11.88,12.00,11.75,11.58,13.67,12.96,12.63,12.75,12.42,13.00,12.58,12.50,12.25,12.50,12.50,12.96,12.63,12.50,12.79,13.00,13.00,13.54,13.50,13.50,13.21,13.25,13.17,13.08
Spain,11.75,12.50,13.29,13.17,12.04,11.00,10.04,10.08,10.54,10.67,11.75,11.63,12.00,12.50,12.50,12.04,11.50,11.33,11.50,11.50,11.46,10.83,10.13,9.71,9.50,9.00,10.75,11.25,11.08,12.42,12.50,12.50,12.50,13.00,12.79,12.50,12.67,12.50,12.50
Sri Lanka,8.96,9.96,10.54,9.25,9.29,10.58,10.25,11.17,10.88,11.58,11.42,11.46,11.00,11.25,11.50,11.58,11.50,11.38,11.50,11.63,11.92,11.92,11.42,11.75,12.63,10.46,10.96,10.50,10.17,10.63,11.00,11.38,11.50,11.29,11.00,11.29,11.42,11.33,10.00
Sudan,10.17,10.83,12.25,11.54,9.58,6.42,6.08,8.42,5.25,1.58,3.04,3.21,5.25,5.67,4.46,2.63,9.54,11.17,10.92,10.54,9.50,10.96,11.54,11.00,10.58,9.88,9.58,9.46,10.33,9.08,8.75,6.29,6.04,5.25,3.83,4.13,4.63,5.50,8.25
Suriname,,,11.25,12.04,12.17,13.50,13.79,13.67,12.00,11.58,12.25,11.63,13.33,12.08,12.00,12.00,12.00,11.29,12.38,11.13,10.88,11.17,11.50,12.79,12.00,12.13,13.13,12.58,13.25,11.92,11.50,11.50,11.17,11.79,12.75,11.88,11.42,11.83,12.00
Sweden,12.21,12.21,12.00,12.46,12.04,11.79,11.29,11.17,11.75,12.00,12.75,12.88,13.00,13.00,13.00,12.50,12.50,12.50,12.50,13.00,13.13,13.50,13.50,13.50,13.50,13.29,13.00,13.00,13.17,13.50,13.13,13.13,13.13,12.83,12.79,12.92,12.83,12.96,13.00
Switzerland,13.00,13.00,13.21,13.21,12.67,12.83,12.96,13.00,13.00,13.50,13.50,13.71,13.58,12.88,13.50,13.50,13.54,13.79,13.54,13.83,14.21,13.58,14.21,14.00,13.58,13.08,13.50,13.50,13.50,13.71,13.75,13.25,13.25,13.50,13.50,13.50,13.13,13.25,13.00
Syria,10.33,9.96,9.50,9.00,8.83,11.17,12.25,14.71,13.38,12.17,11.04,10.83,10.54,11.50,11.50,13.00,11.50,12.63,12.13,12.13,12.38,12.50,12.13,11.67,11.79,11.58,11.08,11.58,10.08,9.29,5.96,3.33,9.00,10.58,11.50,10.13,9.33,10.08,10.75
Taiwan,13.50,13.75,14.38,15.00,14.96,13.50,13.25,13.33,13.50,12.92,12.88,12.67,12.58,12.50,12.50,12.50,12.50,12.58,12.71,13.46,13.50,13.04,12.88,13.00,13.00,13.83,13.50,12.71,13.00,13.58,13.58,13.92,14.00,13.50,14.00,14.00,13.71,14.38,14.50
Tanzania,4.50,4.96,7.83,4.13,5.58,8.42,7.83,6.29,7.13,6.88,6.83,8.42,7.50,8.00,2.50,1.38,4.88,4.67,4.50,4.50,5.83,7.50,7.50,10.25,6.00,6.75,8.92,8.96,9.00,8.63,7.50,7.50,7.50,7.75,8.83,9.00,10.00,9.96,9.46
Thailand,10.58,10.46,11.38,12.50,12.33,11.58,11.17,10.25,10.25,10.50,10.71,11.04,11.42,10.08,11.75,13.13,13.50,12.75,13.00,12.63,12.75,12.46,12.00,12.25,12.50,12.58,13.00,12.75,12.13,12.00,12.29,12.50,12.79,13.54,13.50,13.50,13.17,12.92,12.00
Togo,6.50,11.50,12.17,9.21,10.25,10.75,11.00,10.08,10.96,11.33,10.17,9.54,7.42,10.50,11.38,11.00,11.00,11.00,11.00,11.00,10.00,9.58,10.00,10.00,10.00,9.58,10.88,11.00,10.33,10.33,10.25,10.33,9.83,10.25,9.83,10.50,10.88,11.04,11.42
Trinidad & Tobago,9.92,9.50,11.25,10.21,11.21,10.58,11.50,13.25,12.33,11.83,12.79,12.79,12.63,12.67,12.50,11.04,11.00,11.33,12.04,12.96,12.54,13.00,14.75,14.67,14.54,14.83,14.00,13.58,14.21,13.88,13.58,13.38,11.75,10.50,12.54,13.13,12.00,12.88,14.00
Tunisia,10.25,9.29,10.42,9.96,11.13,12.46,11.92,11.08,11.67,12.17,11.25,11.54,11.92,11.75,11.92,11.50,11.54,11.50,11.25,11.71,11.83,11.92,12.00,12.00,10.92,11.92,12.00,11.13,10.79,10.46,10.67,10.50,10.83,10.92,10.50,10.17,10.50,11.00,11.00
Turkey,11.00,11.04,11.83,11.42,11.54,12.21,12.25,11.38,11.92,11.92,11.54,12.83,11.38,10.25,10.83,11.83,12.29,11.67,12.38,11.75,11.38,11.42,10.50,10.04,9.50,10.21,10.79,9.50,8.50,9.00,9.29,10.29,10.50,10.13,10.13,11.00,11.88,11.42,11.00
UAE,14.50,13.42,14.13,14.67,14.88,13.58,14.13,14.00,13.42,13.13,12.67,12.33,12.33,12.75,13.00,12.50,13.04,14.50,13.04,13.67,13.67,13.67,14.42,14.00,14.25,13.00,12.50,14.00,13.00,13.25,13.50,12.75,12.50,12.50,12.50,12.50,12.50,12.50,13.63
Uganda,1.25,15.63,5.50,12.83,11.50,7.04,0.00,1.58,0.79,4.25,10.08,12.29,10.88,11.54,12.00,10.63,10.50,12.83,10.00,10.00,9.38,9.96,10.54,10.50,10.50,10.50,10.46,10.08,9.17,7.50,7.04,8.13,8.50,8.92,9.50,9.08,8.50,8.79,9.00
Ukraine,,,,,,,,,,,,,,,10.61,11.50,12.00,12.46,12.50,12.88,13.00,13.00,12.33,11.58,11.33,11.50,12.00,11.58,11.50,11.17,11.13,11.67,12.00,11.58,11.29,11.50,11.92,12.25,12.67
United Kingdom,12.50,12.50,12.50,12.04,11.79,11.38,11.50,11.79,11.96,11.50,11.46,12.00,12.00,10.96,9.71,11.96,12.00,12.00,11.92,11.96,12.00,11.54,11.50,11.50,11.50,11.71,12.00,11.88,11.96,11.50,11.25,11.17,10.92,10.79,11.00,11.00,11.25,11.21,11.38
United States,10.33,8.88,8.75,8.79,9.38,9.88,10.50,11.42,11.50,11.25,10.63,10.38,10.88,10.25,10.54,10.17,9.54,9.67,9.54,8.29,8.04,7.88,7.58,8.50,9.88,9.96,12.00,11.75,10.50,10.83,11.00,10.75,11.67,10.63,10.67,11.00,10.88,10.50,10.00
Uruguay,11.25,11.92,11.50,12.71,12.25,12.04,12.13,12.67,12.33,11.92,11.13,11.50,11.50,11.58,11.50,11.50,11.00,11.17,10.75,11.92,12.75,12.17,11.21,11.46,11.38,11.46,12.13,11.83,11.21,10.92,10.46,10.29,10.75,11.38,12.25,11.75,11.79,11.71,11.83
USSR,,13.00,12.00,10.92,12.54,12.04,10.96,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.50,10.13
Venezuela,12.63,13.33,13.08,10.96,10.79,10.08,11.21,13.58,12.29,10.58,11.21,13.42,13.58,13.92,13.83,11.83,13.46,14.58,13.13,14.83,15.00,14.42,14.71,14.79,14.50,12.58,13.33,14.71,14.83,13.58,12.75,11.96,10.75,11.00,12.50,13.29,12.63,12.00,12.75
Vietnam,,,,,,,,,,,,,9.72,10.50,9.50,8.46,11.67,12.17,12.00,11.96,11.50,11.50,11.79,12.00,11.54,11.67,11.75,11.33,11.79,12.58,13.00,12.67,12.50,12.04,12.21,12.50,12.50,12.50,12.50
West Germany,12.50,12.79,13.29,13.21,13.50,13.50,13.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,10.00,3.83,2.29,7.25,8.92,9.17,10.79,11.17,11.50,12.21,12.50,12.50,12.50,12.50,12.50,12.50,12.50,10.79,10.83,12.13,11.50,10.79,11.67,12.33,11.13,11.50,11.33,10.63,9.75,10.83,10.88,11.04,7.17
Zambia,9.00,10.08,10.79,9.38,7.00,8.96,10.42,10.04,9.21,8.88,10.25,11.17,11.50,11.00,10.50,10.13,10.25,10.04,6.25,6.13,9.67,9.21,9.58,9.33,10.38,11.75,9.67,12.25,12.75,13.00,12.50,12.04,12.08,11.67,12.83,11.33,11.42,12.42,12.88
Zimbabwe,9.75,10.67,11.00,12.13,12.00,12.33,11.63,10.08,7.58,7.25,10.63,11.58,11.92,11.00,8.71,11.46,11.58,10.54,11.00,10.46,9.33,10.08,11.33,11.50,10.92,8.08,8.33,7.13,7.92,8.38,8.08,9.17,7.83,10.29,11.38,10.79,11.25,12.63,13.21
