Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Namibia,,,,,,,6.50,6.50,7.00,7.00,7.00,7.00,7.21,8.29,9.50,9.50,9.50,9.50,9.50,9.50,9.50,7.83,7.00,8.38,8.67,8.88,7.71,7.88,6.50,6.50,6.71,6.71,6.00,5.08,4.75,4.75,4.50,4.46,4.00
Netherlands,9.57,9.50,9.50,9.21,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.50,7.88,7.00,7.00,7.00,7.00,7.00,7.13,7.79,7.50,7.88,8.04,8.17,6.83,5.83,5.21,4.67,4.50,4.50,4.17,4.00,4.33,4.50,4.17,4.00,4.29
New Caledonia,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.25,4.50,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,8.14,8.50,8.25,8.00,8.00,8.04,8.50,8.50,8.50,8.50,8.50,8.50,8.63,8.00,6.42,3.13,2.92,2.50,2.50,2.71,2.83,3.63,4.96,5.71,5.25,5.17,4.88,4.75,5.00,5.00,5.00,5.50,5.50,5.71,5.50,5.50,5.46,3.67,3.46
Nicaragua,2.57,1.63,1.50,1.50,1.50,1.50,2.13,3.04,3.54,4.00,4.00,4.00,4.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,2.29,4.92,4.50,4.63,4.42,4.00,3.96,3.08,3.54,3.96,3.79,3.71,3.46,3.00,3.00,3.04,3.21
Niger,,4.00,4.00,4.00,4.00,4.00,4.00,4.83,5.00,5.00,5.00,5.00,4.29,4.67,5.00,5.00,5.00,4.50,3.83,3.50,3.50,3.50,3.50,3.50,8.54,9.00,8.96,8.75,7.50,7.50,5.42,5.00,4.71,5.00,4.58,4.50,4.50,4.50,4.54
Nigeria,2.80,3.63,2.33,3.46,4.79,4.67,5.46,5.96,5.58,4.75,3.79,3.42,2.71,3.33,3.04,4.58,4.50,4.50,4.50,4.75,4.63,4.71,9.13,9.75,9.88,9.75,9.83,9.50,9.63,10.00,10.00,9.75,10.00,10.00,9.67,9.50,9.50,9.50,9.50
Norway,9.16,9.00,9.00,8.92,9.00,9.00,8.88,9.00,9.00,9.00,9.00,9.00,9.25,9.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.17,9.00,9.00,9.42,9.50,9.00,8.50,8.50,8.50,8.75,8.50,8.00,7.54,7.83,8.00,7.58,6.67,6.50
Oman,6.64,7.00,6.67,6.50,6.50,6.46,6.33,7.50,7.58,8.50,8.50,8.04,8.00,8.00,8.17,8.50,7.50,7.50,7.50,7.25,7.75,8.25,8.50,8.50,8.75,8.92,9.00,9.00,9.29,9.00,9.00,9.00,8.67,8.21,6.88,4.17,3.75,2.88,3.00
Pakistan,4.91,4.17,4.25,4.50,4.21,4.29,4.25,4.42,5.96,5.50,5.96,6.00,6.42,4.88,5.42,4.50,4.50,4.50,4.50,4.75,5.46,6.42,6.63,6.96,7.25,7.13,6.83,6.83,7.00,7.13,7.08,7.42,7.79,7.71,7.50,6.83,6.17,5.58,5.83
Panama,4.00,4.38,4.50,4.50,3.04,3.00,3.83,4.58,5.71,6.00,6.00,6.29,6.58,5.33,3.08,3.67,4.00,4.92,5.00,5.00,5.25,5.13,4.71,4.63,5.50,5.38,5.13,5.00,6.00,7.00,6.25,6.33,7.13,7.50,7.38,7.00,6.54,5.17,4.79
Papua New Guinea,7.00,6.58,6.00,6.00,6.00,5.88,4.13,4.00,4.00,4.38,4.63,5.21,5.88,6.00,5.50,5.96,5.58,6.50,6.50,5.50,5.00,6.25,6.83,7.63,7.58,7.88,7.67,7.75,8.13,7.92,3.50,3.29,1.42,3.71,3.67,3.96,4.00,4.04,4.50
Paraguay,5.48,5.50,5.29,5.00,5.00,5.04,6.21,7.71,8.00,7.17,7.00,7.00,6.67,7.17,8.58,8.42,8.50,7.50,7.50,5.96,5.00,6.33,5.58,5.42,6.63,7.75,7.71,7.63,7.42,8.46,7.88,7.08,7.71,7.50,7.50,5.42,4.63,4.50,4.92
Peru,2.86,2.42,1.88,1.67,2.17,2.50,2.88,4.00,3.75,4.38,4.50,4.29,6.17,6.33,5.08,5.50,6.00,5.50,5.50,5.50,5.50,5.71,6.25,6.83,6.79,7.38,7.46,7.67,7.54,7.50,7.50,7.46,7.00,6.75,7.00,7.29,6.63,6.25,6.00
Philippines,3.64,5.46,4.92,4.50,4.83,5.96,5.29,4.50,6.21,7.00,7.00,7.00,7.00,6.33,5.00,4.63,4.50,4.50,4.50,4.50,4.50,4.50,4.83,5.04,5.38,6.50,6.75,7.00,7.21,7.00,7.50,7.50,7.50,7.75,7.79,8.00,8.00,7.50,7.50
Poland,3.50,4.08,2.79,2.71,3.00,3.21,3.46,4.75,4.63,5.92,6.33,6.54,7.00,6.83,6.58,7.38,6.92,6.50,6.50,6.25,5.83,5.25,6.08,6.00,5.25,4.83,4.50,4.50,4.29,4.08,4.00,4.08,4.21,4.00,4.04,4.83,4.79,4.83,4.50
Portugal,6.23,7.38,7.96,8.21,8.50,8.50,8.29,8.00,7.58,7.50,7.38,7.25,7.50,6.67,5.00,4.50,4.50,4.50,4.50,4.79,5.00,4.83,4.50,5.83,4.50,1.88,5.75,5.04,4.50,4.50,4.50,4.50,4.50,4.50,4.46,4.00,3.63,3.46,3.00
Qatar,,5.00,5.00,5.00,5.00,5.21,6.08,6.50,7.58,8.50,8.50,8.04,7.58,6.50,5.50,2.50,2.50,3.00,4.00,3.00,3.00,3.00,3.00,4.83,4.83,4.54,4.79,4.71,4.67,4.13,4.46,4.00,4.00,2.13,2.00,3.54,3.63,3.42,2.33
Romania,5.25,4.04,2.75,2.00,2.00,4.58,5.50,5.21,5.46,7.00,7.00,7.00,6.71,7.13,8.13,8.17,7.50,7.50,7.50,7.21,6.83,6.92,6.42,5.67,3.88,4.92,4.33,4.00,3.79,3.75,4.00,4.50,4.50,5.08,5.50,5.29,5.13,5.00,4.83
Russia,,,,,,,,,4.00,4.00,4.00,4.38,5.13,5.63,6.46,5.63,3.17,4.50,4.50,5.88,6.00,6.83,7.67,7.50,7.00,7.17,6.25,6.75,7.00,7.00,6.63,6.25,5.63,6.21,6.50,6.96,7.17,7.17,6.92
Saudi Arabia,6.70,5.50,4.17,3.83,4.33,4.96,5.08,5.38,7.96,8.50,8.50,8.21,8.00,8.67,10.00,10.00,8.50,9.00,9.00,9.00,9.00,9.00,9.13,9.42,8.83,8.96,8.38,8.25,8.00,8.08,8.50,8.58,7.67,7.42,7.00,6.79,6.92,6.54,7.67
Senegal,5.32,5.50,5.25,5.04,5.50,5.50,5.50,5.54,5.50,5.50,5.50,5.54,6.00,5.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,5.75,7.33,7.92,7.33,7.00,7.00,7.00,6.75,5.75,4.33,5.13,4.75,4.88,4.96,4.71
Serbia,,,,,,,,,,,,,,,,,,,,,,,5.00,5.00,4.54,4.38,4.00,3.79,3.50,3.38,3.00,3.00,3.29,3.79,4.00,4.42,4.50,4.50,4.50
Serbia & Montenegro,4.36,4.71,3.75,3.54,2.58,3.00,3.54,3.50,2.75,2.25,2.00,2.00,2.08,3.04,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,,,,,,,,,,,,,
Sierra Leone,,3.63,3.29,3.50,3.50,3.38,3.50,3.08,2.50,2.50,2.50,2.50,2.50,2.50,2.54,1.13,0.50,2.83,8.00,8.00,5.50,0.50,0.50,0.50,8.29,9.17,9.21,6.00,6.00,6.50,7.92,7.33,6.58,7.38,6.00,6.92,6.25,6.00,5.83
Singapore,7.68,7.33,6.50,6.50,7.79,9.42,9.96,10.00,9.96,9.50,9.50,9.50,9.50,9.50,9.50,9.04,8.71,9.00,9.00,9.00,8.92,8.25,7.67,8.50,8.13,8.50,8.67,9.00,9.00,9.00,9.00,9.00,8.71,8.50,8.50,8.50,8.08,7.75,7.50
Slovakia,,,,,,,,,,6.50,6.50,6.75,7.58,7.33,5.92,6.88,7.50,6.17,6.00,5.00,5.25,5.00,5.00,4.67,4.50,4.67,5.00,4.21,3.50,3.50,3.54,3.63,3.29,3.50,2.75,2.00,1.63,2.00,2.00
Slovenia,,,,,,,,,,,,,,,,9.04,9.50,9.17,9.00,9.00,6.67,5.00,5.00,3.63,3.00,2.88,2.46,1.75,1.00,1.00,1.00,1.00,1.08,1.79,2.17,2.50,3.04,2.96,2.58
Somalia,,3.50,3.50,3.79,3.54,3.50,2.67,2.08,1.96,1.50,1.50,1.50,1.50,2.00,3.00,2.96,3.00,4.67,4.50,4.50,4.50,1.88,0.00,2.92,3.50,3.33,3.00,2.17,0.50,0.21,0.00,2.25,3.00,3.38,3.38,4.50,4.50,4.50,6.00
South Africa,7.39,5.67,3.67,5.00,6.00,6.08,6.50,6.50,6.79,7.50,7.50,7.79,7.33,6.67,7.50,7.50,7.50,7.50,7.50,7.21,7.83,8.42,8.79,9.00,8.88,8.42,7.21,7.88,7.46,6.58,6.50,6.38,5.71,5.50,5.75,5.38,5.00,5.00,6.00
South Korea,6.80,6.25,6.38,7.83,9.54,10.00,9.63,9.50,9.50,9.50,9.50,9.17,9.00,8.67,6.75,5.71,6.50,6.67,6.50,6.67,7.17,7.63,8.33,8.25,7.67,5.67,5.83,6.00,6.00,6.04,6.50,6.79,7.29,7.50,7.50,7.50,7.38,6.83,6.50
Spain,7.18,7.00,7.25,7.83,8.00,8.00,7.79,7.50,7.58,7.67,7.50,7.50,7.50,7.83,8.50,8.50,8.50,8.50,8.50,8.50,8.25,7.71,7.50,7.21,6.50,6.50,5.50,5.00,4.50,4.08,4.00,3.58,3.08,3.00,3.00,3.46,2.08,1.29,1.33
Sri Lanka,4.61,4.33,3.75,3.50,3.38,2.50,3.25,5.29,6.00,6.00,6.00,6.21,6.08,5.50,4.04,4.17,4.67,4.50,4.50,4.67,5.00,5.00,5.00,5.38,5.71,6.29,5.58,5.50,5.88,5.50,5.50,5.33,5.00,5.00,5.00,5.00,4.33,4.38,4.75
Sudan,3.30,2.83,2.21,2.08,2.08,1.00,1.00,1.00,1.00,1.00,1.21,1.50,1.50,1.00,0.46,1.83,0.50,0.17,0.00,0.38,0.79,1.00,1.00,1.00,2.75,6.25,5.13,4.58,4.21,4.00,4.25,4.50,4.50,4.79,5.08,4.38,0.63,0.50,0.75
Suriname,,,3.25,3.21,3.04,3.50,3.79,4.50,4.50,4.50,4.67,5.00,4.58,6.33,10.00,8.58,7.00,7.46,6.00,6.00,6.54,6.83,6.71,7.63,7.67,6.88,8.38,9.08,9.42,8.92,8.50,7.38,5.88,6.21,3.25,2.63,3.08,1.58,1.75
Sweden,8.32,8.71,8.50,8.92,9.00,9.00,9.00,9.00,9.00,8.63,8.50,8.25,6.75,6.88,5.92,5.67,6.50,6.50,6.50,6.75,7.13,7.25,6.42,6.00,6.38,6.79,6.50,6.50,6.13,6.00,5.63,5.63,5.63,5.13,5.00,5.00,4.75,4.96,5.46
Switzerland,9.80,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.58,9.00,8.67,8.33,8.42,8.00,8.00,7.63,7.50,7.50,7.50,7.25,7.00,6.75,6.50,5.75,6.00,6.38
Syria,3.14,3.25,3.33,2.38,2.08,2.29,3.00,4.00,5.46,5.00,5.00,5.25,5.50,5.67,6.13,5.58,6.50,7.00,7.00,7.00,7.00,7.00,7.25,8.08,8.38,8.42,8.92,8.58,8.29,7.79,7.04,4.42,3.63,4.42,2.67,5.96,5.79,5.75,4.50
Taiwan,7.80,8.50,8.58,9.00,9.63,10.00,10.00,10.00,9.96,9.50,9.50,9.50,9.50,9.33,9.00,9.00,9.00,9.00,9.00,8.79,8.50,7.83,7.92,7.50,7.71,7.54,7.88,8.00,7.54,7.50,7.08,6.83,6.50,6.50,6.88,7.00,7.00,7.25,7.38
Tanzania,3.91,3.50,3.50,4.29,4.50,4.83,5.00,5.00,5.00,5.00,5.00,5.00,5.33,4.83,2.00,2.00,2.00,0.00,0.00,0.00,0.17,0.50,0.50,0.50,10.00,9.38,7.46,7.00,7.00,6.75,5.96,5.83,7.50,7.50,6.67,6.50,6.13,6.00,6.00
Thailand,6.00,6.00,6.00,6.00,7.42,8.50,8.42,8.00,8.46,8.50,8.50,8.50,8.50,7.50,5.04,4.46,4.67,5.50,5.50,5.50,6.38,7.13,7.50,7.42,7.46,7.25,7.50,7.50,6.88,6.88,6.50,6.50,6.79,7.00,7.00,7.00,6.96,6.75,6.50
Togo,5.02,4.75,4.25,4.04,4.50,4.50,4.50,4.50,4.50,4.50,4.71,5.00,5.00,4.33,3.00,3.42,3.50,3.50,3.50,3.50,3.00,2.50,2.50,2.58,3.46,4.08,6.88,7.50,8.00,8.08,8.00,8.33,7.17,6.88,7.00,7.00,7.38,7.50,7.58
Trinidad & Tobago,5.95,6.00,5.50,5.04,5.04,5.00,5.29,6.67,6.96,6.50,6.50,6.50,6.50,6.67,7.00,7.50,8.50,8.17,8.00,8.33,8.50,8.79,8.83,8.50,8.67,8.83,9.25,8.17,8.17,8.13,8.00,8.88,9.21,8.75,8.50,8.50,8.58,8.33,8.00
Tunisia,4.50,4.50,4.13,4.00,4.71,5.00,5.00,4.79,5.92,6.50,6.50,6.50,6.50,6.17,5.50,5.50,5.50,5.50,5.50,5.08,4.88,4.58,4.67,4.71,4.50,5.13,6.00,5.17,5.00,4.58,4.50,4.50,4.21,3.50,3.42,3.00,2.63,2.50,2.50
Turkey,4.64,4.50,4.75,5.00,4.04,3.00,2.79,2.54,6.46,6.00,5.67,5.42,5.00,5.21,5.75,6.88,5.00,5.13,4.17,4.50,5.00,5.00,5.75,5.79,5.50,5.21,6.00,6.25,6.25,6.00,5.50,5.83,5.00,5.00,5.00,5.00,4.75,5.00,5.00
UAE,7.20,4.42,3.71,3.50,3.29,3.75,4.96,6.42,7.50,7.50,7.50,7.50,7.50,7.67,8.00,7.00,7.58,8.00,7.67,7.96,7.96,8.50,8.58,7.17,5.67,5.67,4.83,5.00,5.50,6.00,6.00,5.63,4.58,4.92,4.75,4.75,4.38,3.50,3.00
Uganda,2.52,2.00,2.58,3.63,4.50,4.50,4.50,4.50,4.42,3.50,3.50,3.50,3.50,3.92,5.00,5.00,5.00,5.00,5.00,5.00,4.79,4.50,4.04,4.00,7.00,8.50,8.50,8.58,8.33,8.00,8.00,8.00,8.42,8.08,7.50,7.50,7.13,6.42,5.96
Ukraine,,,,,,,,,,,,,,,7.44,5.92,6.50,7.00,7.00,7.00,7.25,5.92,7.00,5.88,5.04,4.46,3.25,3.13,3.63,3.67,3.38,2.67,0.96,1.33,2.21,3.21,3.00,3.63,2.17
United Kingdom,9.20,9.38,9.50,9.92,10.00,10.00,10.00,10.00,10.00,8.75,8.50,9.00,8.54,9.00,9.96,9.50,9.50,9.50,9.50,9.50,7.92,7.33,8.00,8.00,8.21,8.00,7.42,6.67,5.67,5.00,5.00,5.67,5.71,5.21,5.00,5.00,4.29,4.21,4.50
United States,9.77,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.88,9.50,9.50,9.50,8.71,9.00,9.08,9.50,9.50,9.50,9.50,9.50,8.67,5.63,5.00,5.00,5.46,5.00,5.00,5.00,5.00,5.00,5.00,5.25,5.33,4.63,4.50,4.25,3.54,2.88,2.67
Uruguay,5.23,5.50,5.67,5.79,6.92,7.00,7.04,7.92,7.96,7.50,7.50,7.50,7.50,6.83,5.46,5.00,6.00,6.00,6.00,4.17,3.21,3.42,3.71,4.42,5.04,5.83,6.38,6.33,6.79,7.29,7.13,6.21,5.50,5.04,4.25,4.00,3.71,3.21,3.83
USSR,7.88,8.46,7.50,6.58,7.75,7.33,6.46,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38,6.88
Venezuela,3.86,5.21,4.54,4.75,6.38,6.13,6.38,8.00,7.29,7.00,6.42,4.92,4.92,6.00,5.13,6.79,7.00,7.50,7.50,7.17,6.38,6.75,7.71,7.79,7.50,7.42,8.50,7.88,7.00,6.75,7.33,7.17,4.50,3.00,3.50,0.29,0.00,0.00,0.00
Vietnam,,3.08,2.08,2.00,2.00,2.00,2.00,2.00,3.13,3.50,3.50,3.50,4.58,4.83,2.67,1.00,0.50,4.00,4.00,5.83,6.42,6.92,6.58,6.50,6.83,7.33,7.63,7.00,6.21,5.75,5.92,6.17,6.50,5.58,5.96,5.54,5.33,5.75,6.08
West Germany,9.14,9.08,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,3.50,3.25,4.54,5.00,4.46,4.00,4.50,4.17,3.50,3.50,0.50,3.50,4.50,4.50,4.50,4.50,4.50,6.71,6.58,6.50,7.00,6.88,7.33,7.50,8.50,8.33,7.83,7.63,7.50,5.50,6.13,5.92,6.33
Zambia,3.34,4.42,4.63,3.13,2.46,2.00,2.25,2.83,3.13,4.00,4.00,4.00,4.71,3.17,0.42,0.33,0.21,0.50,0.50,0.50,0.50,1.08,1.83,3.33,5.88,7.75,8.17,9.00,9.00,9.00,7.50,7.96,7.50,4.33,4.21,4.08,3.00,2.17,1.88
Zimbabwe,5.45,6.00,5.25,4.50,4.50,4.50,4.83,4.92,4.96,6.00,6.00,5.50,4.00,3.67,4.42,3.50,2.75,3.33,3.50,2.42,0.67,3.00,3.33,3.00,2.00,0.08,0.42,0.00,1.33,2.00,2.13,3.58,4.00,3.75,4.08,4.96,4.50,4.50,5.54
